episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
363,200,-212.972853,-1.064864265,2.5157722139358523,0.7126289583333332,72600
364,200,-147.608658,-0.7380432899999999,2.4393725562095643,0.7118372916666666,72800
365,200,-138.62245,-0.69311225,2.4445717096328736,0.711045625,73000
366,200,-167.785218,-0.83892609,2.5751856660842893,0.7102539583333334,73200
367,200,-112.458638,-0.56229319,2.57549063205719,0.7094622916666665,73400
368,200,-154.808379,-0.774041895,2.494509904384613,0.7086706249999999,73600
369,200,-112.100628,-0.56050314,2.436997776031494,0.7078789583333334,73800
370,200,-132.366088,-0.6618304399999999,2.48399023771286,0.7070872916666668,74000
371,200,-61.718044,-0.30859021999999997,2.7068741726875305,0.7062956249999999,74200
372,200,-154.602902,-0.77301451,2.6272685885429383,0.7055039583333333,74400
373,200,-158.303371,-0.791516855,2.5964040994644164,0.7047122916666667,74600
374,200,-144.48046,-0.7224022999999999,2.487434158325195,0.7039206250000001,74800
375,200,-203.804771,-1.019023855,2.5658174848556516,0.7031289583333331,75000
376,200,-121.225717,-0.606128585,2.788618710041046,0.7023372916666666,75200
377,200,-187.629758,-0.9381487900000001,2.6905726861953734,0.7015456250000001,75400
378,200,-81.883988,-0.40941994000000004,2.7770916843414306,0.7007539583333334,75600
379,200,-199.18482,-0.9959241,2.631897268295288,0.6999622916666666,75800
380,200,-102.641026,-0.51320513,2.7377924060821535,0.6991706249999999,76000
381,200,-173.453355,-0.8672667749999999,2.861746971607208,0.6983789583333333,76200
382,200,-120.485497,-0.602427485,2.6688110542297365,0.6975872916666668,76400
383,200,-167.181967,-0.8359098349999999,2.7250527334213257,0.6967956249999998,76600
384,200,-108.446539,-0.542232695,2.668021776676178,0.6960039583333333,76800
385,200,-223.692618,-1.11846309,2.520711832046509,0.6952122916666668,77000
386,200,-157.838892,-0.7891944599999999,2.881141571998596,0.6944206250000001,77200
387,200,-182.330391,-0.911651955,2.7542215156555176,0.6936289583333335,77400
388,200,-208.18239,-1.04091195,2.713161759376526,0.6928372916666666,77600
389,200,-288.412809,-1.442064045,2.7544066762924193,0.692045625,77800
390,200,-84.737275,-0.423686375,2.588068528175354,0.6912539583333335,78000
391,200,-71.460581,-0.357302905,2.9345955276489257,0.6904622916666665,78200
392,200,-109.199389,-0.545996945,2.777573657035828,0.689670625,78400
393,200,-2.816842,-0.01408421,2.6989650964736938,0.6888789583333333,78600
394,200,-144.961962,-0.72480981,2.6758073377609253,0.6880872916666667,78800
395,200,-106.351671,-0.531758355,2.6301724219322207,0.6872956250000002,79000
396,200,-187.446417,-0.937232085,2.863011512756348,0.6865039583333332,79200
397,200,-192.604343,-0.963021715,2.7165764451026915,0.6857122916666667,79400
398,200,-120.160576,-0.60080288,2.6897325682640076,0.6849206250000001,79600
399,200,-115.949418,-0.57974709,2.6589388346672056,0.6841289583333332,79800
400,200,-150.15514,-0.7507756999999999,2.6688551092147828,0.6833372916666667,80000
401,200,-250.747327,-1.253736635,2.7955040550231933,0.682545625,80200
402,200,-179.742376,-0.89871188,2.667675278186798,0.6817539583333334,80400
403,200,-64.552124,-0.32276062000000005,2.640853137969971,0.6809622916666669,80600
404,200,-219.915631,-1.099578155,2.6321055126190185,0.6801706249999999,80800
405,200,-152.1816,-0.760908,2.6570371770858765,0.6793789583333334,81000
406,200,-203.747968,-1.0187398399999998,2.794670262336731,0.6785872916666668,81200
407,200,-108.84196,-0.5442098,2.726082720756531,0.6777956249999999,81400
408,200,-94.468262,-0.47234130999999996,2.7499480772018434,0.6770039583333333,81600
409,200,-259.669463,-1.298347315,2.6837265300750732,0.6762122916666666,81800
410,200,-152.443242,-0.76221621,2.657532889842987,0.6754206250000001,82000
411,200,-50.790668,-0.25395333999999997,2.822901973724365,0.6746289583333336,82200
412,200,-140.604692,-0.70302346,2.798399715423584,0.6738372916666666,82400
413,200,-199.197175,-0.9959858749999999,2.7508989191055297,0.673045625,82600
414,200,-100.222994,-0.50111497,2.717510600090027,0.6722539583333333,82800
415,200,-57.42053,-0.28710265,2.6425610256195067,0.6714622916666665,83000
416,200,-75.435852,-0.37717925999999996,2.8578882694244383,0.6706706249999999,83200
417,200,-56.46681,-0.28233405,2.664296922683716,0.6698789583333333,83400
418,200,-50.744987,-0.253724935,2.765639204978943,0.6690872916666668,83600
419,200,-66.116965,-0.33058482499999997,2.6852432441711427,0.6682956250000002,83800
420,200,-73.895044,-0.36947522,2.603994870185852,0.6675039583333333,84000
421,200,-177.118474,-0.8855923699999999,2.8354960012435915,0.6667122916666667,84200
422,200,-135.967427,-0.679837135,2.7445670557022095,0.665920625,84400
423,200,-136.203164,-0.6810158199999999,2.6457445192337037,0.6651289583333331,84600
424,200,-111.238687,-0.556193435,2.725539035797119,0.6643372916666666,84800
425,200,-119.634299,-0.598171495,2.5873830366134642,0.663545625,85000
426,200,-61.012017,-0.305060085,2.8641772747039793,0.6627539583333334,85200
427,200,-152.213888,-0.76106944,2.625778057575226,0.6619622916666668,85400
428,200,-69.684418,-0.34842208999999996,2.6106403350830076,0.6611706249999999,85600
429,200,-80.0875,-0.4004375,2.5830529594421385,0.6603789583333333,85800
430,200,-77.251456,-0.38625728000000004,2.498118453025818,0.6595872916666667,86000
431,200,-137.585809,-0.6879290450000001,2.691774048805237,0.6587956249999998,86200
432,200,-40.704231,-0.203521155,2.6434230852127074,0.6580039583333332,86400
433,200,-55.514184,-0.27757092,2.5870028257369997,0.6572122916666667,86600
434,200,-98.957257,-0.494786285,2.6797416162490846,0.6564206250000001,86800
435,200,-106.806451,-0.534032255,2.611817979812622,0.6556289583333335,87000
436,200,-91.73846,-0.4586923,2.8094335317611696,0.6548372916666665,87200
437,200,-100.087503,-0.500437515,2.7249167943000794,0.654045625,87400
438,200,-72.526198,-0.36263099,2.6311314487457276,0.6532539583333334,87600
439,200,-89.132529,-0.445662645,2.657456963062286,0.6524622916666665,87800
440,200,-125.886748,-0.62943374,2.572415475845337,0.651670625,88000
441,200,-91.518707,-0.45759353500000005,2.8383867931365967,0.6508789583333333,88200
442,200,-80.225077,-0.401125385,2.682564733028412,0.6500872916666667,88400
443,200,-63.956065,-0.31978032500000003,2.6066254568099976,0.6492956250000002,88600
444,200,-15.487511,-0.07743755499999999,2.6085089206695558,0.6485039583333332,88800
445,200,-87.748643,-0.438743215,2.5832189965248107,0.6477122916666667,89000
446,200,-129.141472,-0.64570736,2.845899820327759,0.6469206250000001,89200
447,200,-80.596649,-0.402983245,2.7059656143188477,0.6461289583333335,89400
448,200,-79.912018,-0.39956009000000003,2.68016179561615,0.6453372916666666,89600
449,200,-109.101199,-0.545505995,2.55774272441864,0.644545625,89800
450,200,-88.799673,-0.443998365,2.7597495460510255,0.6437539583333334,90000
451,200,-46.64391,-0.23321955,2.841540322303772,0.6429622916666669,90200
452,200,-50.677307,-0.25338653499999997,2.7168579483032227,0.6421706249999999,90400
453,200,-172.694094,-0.86347047,2.858602910041809,0.6413789583333334,90600
454,200,-104.497887,-0.522489435,2.6923771953582762,0.6405872916666667,90800
455,200,-123.895104,-0.6194755200000001,2.6599028968811034,0.6397956250000001,91000
456,200,-138.423102,-0.69211551,2.9494042730331422,0.6390039583333331,91200
457,200,-90.144492,-0.45072246,2.83384672164917,0.6382122916666666,91400
458,200,-112.586661,-0.562933305,2.7423269081115724,0.6374206250000001,91600
459,200,-61.320677,-0.306603385,2.7387037086486816,0.6366289583333334,91800
460,200,-97.63298,-0.4881649,2.7586301136016846,0.6358372916666666,92000
461,200,-119.55625,-0.59778125,3.035315737724304,0.6350456250000001,92200
462,200,-112.705048,-0.56352524,2.8955037236213683,0.6342539583333334,92400
463,200,-154.687892,-0.7734394600000001,2.764476246833801,0.6334622916666668,92600
464,200,-67.280754,-0.33640377,2.861467046737671,0.6326706249999998,92800
465,200,-61.119128,-0.30559564,2.8443859577178956,0.6318789583333333,93000
466,200,-74.017281,-0.370086405,3.0149446439743044,0.6310872916666668,93200
467,200,-97.668778,-0.48834389,2.816055541038513,0.6302956250000001,93400
468,200,-74.81897,-0.37409485,2.915780200958252,0.6295039583333333,93600
469,200,-93.586742,-0.46793371,2.774098725318909,0.6287122916666666,93800
470,200,-55.345945,-0.276729725,2.80740375995636,0.627920625,94000
471,200,-119.597602,-0.59798801,2.9272919154167174,0.6271289583333335,94200
472,200,-94.318076,-0.47159038000000003,2.876833620071411,0.6263372916666665,94400
473,200,-99.053739,-0.495268695,2.8238768434524535,0.625545625,94600
474,200,-87.524147,-0.437620735,2.844850778579712,0.6247539583333334,94800
475,200,50.087229,0.250436145,2.78311173915863,0.6239622916666667,95000
476,200,-64.519027,-0.322595135,3.02068311214447,0.6231706249999999,95200
477,200,-149.411093,-0.747055465,2.9117352867126467,0.6223789583333332,95400
478,200,-160.074584,-0.8003729199999999,2.8573697710037234,0.6215872916666667,95600
479,200,-48.860621,-0.24430310500000002,2.8986153745651246,0.6207956250000002,95800
480,200,-112.93946,-0.5646973,2.8020317149162293,0.6200039583333332,96000
481,200,-86.36429,-0.43182145,3.0472072172164917,0.6192122916666667,96200
482,200,-71.139186,-0.35569593,2.980640797615051,0.6184206250000001,96400
483,200,-136.395331,-0.681976655,2.8439477562904356,0.6176289583333334,96600
484,200,-69.97028,-0.34985140000000003,2.7951139307022093,0.6168372916666665,96800
485,200,-55.834056,-0.27917028,2.7919926261901855,0.6160456249999999,97000
486,200,-76.962103,-0.384810515,3.0675607347488403,0.6152539583333334,97200
487,200,-103.116667,-0.5155833350000001,2.917904844284058,0.6144622916666668,97400
488,200,-75.845101,-0.379225505,2.849133458137512,0.6136706249999999,97600
489,200,-50.746096,-0.25373048,2.8576918745040896,0.6128789583333333,97800
490,200,-81.805956,-0.40902977999999995,2.920647563934326,0.6120872916666666,98000
491,200,-88.945146,-0.44472573,3.113145561218262,0.6112956250000001,98200
492,200,-63.466999,-0.317334995,3.125331988334656,0.6105039583333332,98400
493,200,-109.075217,-0.545376085,2.869615983963013,0.6097122916666666,98600
494,200,-105.080277,-0.525401385,2.9858740758895874,0.6089206250000001,98800
495,200,-84.229065,-0.421145325,2.870341672897339,0.6081289583333335,99000
496,200,-24.427424,-0.12213711999999999,3.2858110952377317,0.6073372916666665,99200
497,200,-20.157035,-0.100785175,3.0610844373703,0.6065456249999999,99400
498,200,-34.852532,-0.17426265999999999,2.9858501052856443,0.6057539583333333,99600
499,200,-145.093663,-0.725468315,3.0053510284423828,0.6049622916666668,99800
500,200,-94.174846,-0.47087423,2.928477740287781,0.6041706249999999,100000
501,200,-25.902535,-0.129512675,3.309712610244751,0.6033789583333333,100200
502,200,-99.30877,-0.49654384999999995,3.0847418689727784,0.6025872916666667,100400
503,200,-111.634333,-0.558171665,3.059958987236023,0.6017956250000001,100600
504,200,-86.069979,-0.43034989500000004,3.001237530708313,0.6010039583333335,100800
505,200,-52.483322,-0.26241661,2.9833807229995726,0.6002122916666666,101000
506,200,-106.840693,-0.534203465,3.345077109336853,0.599420625,101200
507,200,-130.551021,-0.652755105,3.075465965270996,0.5986289583333335,101400
508,200,-76.769666,-0.38384833,2.9596320152282716,0.5978372916666665,101600
509,200,-70.359342,-0.35179671,3.005143337249756,0.597045625,101800
510,200,-53.601304,-0.26800651999999997,3.0519628524780273,0.5962539583333334,102000
511,200,-80.993442,-0.40496721,3.2399168252944945,0.5954622916666668,102200
512,200,-68.527251,-0.34263625500000006,3.060625433921814,0.5946706250000002,102400
513,200,-67.887699,-0.339438495,3.108290114402771,0.5938789583333333,102600
514,200,-54.735788,-0.27367894,3.117659640312195,0.5930872916666667,102800
515,200,-116.679069,-0.583395345,3.1321035957336427,0.5922956250000001,103000
516,200,-88.883843,-0.444419215,3.4740817165374756,0.5915039583333331,103200
517,200,-65.97454,-0.3298727,3.2728212451934815,0.5907122916666665,103400
518,200,-24.659024,-0.12329512,3.161965184211731,0.589920625,103600
519,200,-94.902655,-0.47451327499999996,3.319165840148926,0.5891289583333335,103800
520,200,-108.950527,-0.5447526349999999,3.3260206317901613,0.5883372916666668,104000
521,200,-127.468847,-0.637344235,3.5945386695861816,0.587545625,104200
522,200,-95.498082,-0.47749041,3.423592462539673,0.5867539583333334,104400
523,200,-71.115984,-0.35557992,3.406039752960205,0.5859622916666668,104600
524,200,-83.897341,-0.41948670499999996,3.361084599494934,0.5851706249999998,104800
525,200,-97.956847,-0.48978423499999996,3.287963833808899,0.5843789583333332,105000
526,200,-91.698258,-0.45849129,3.7305866146087645,0.5835872916666667,105200
527,200,-118.275858,-0.59137929,3.4659431982040405,0.5827956250000002,105400
528,200,-180.644548,-0.9032227399999999,3.423975386619568,0.5820039583333336,105600
529,200,-82.986863,-0.414934315,3.4281373977661134,0.5812122916666667,105800
530,200,-90.812391,-0.454061955,3.492541708946228,0.580420625,106000
531,200,-67.974329,-0.339871645,3.8322303104400635,0.5796289583333334,106200
532,200,-68.564345,-0.342821725,3.55956120967865,0.5788372916666664,106400
533,200,-84.620582,-0.42310291,3.506709861755371,0.5780456249999999,106600
534,200,-79.56759,-0.39783795,3.546898908615112,0.5772539583333334,106800
535,200,-82.757817,-0.413789085,3.5899611043930055,0.5764622916666667,107000
536,200,-111.952816,-0.55976408,3.809057984352112,0.5756706250000001,107200
537,200,-118.787362,-0.59393681,3.6185943841934205,0.5748789583333332,107400
538,200,-113.387492,-0.56693746,3.5917943811416624,0.5740872916666666,107600
539,200,-73.490133,-0.367450665,3.574456601142883,0.5732956250000001,107800
540,200,-83.060353,-0.41530176500000004,3.5395133447647096,0.5725039583333331,108000
541,200,-104.809833,-0.524049165,3.9269157457351684,0.5717122916666666,108200
542,200,-134.27627,-0.6713813500000001,3.679198770523071,0.570920625,108400
543,200,-65.600789,-0.328003945,3.642748475074768,0.5701289583333333,108600
544,200,-112.343143,-0.561715715,3.5663179111480714,0.5693372916666668,108800
545,200,-106.468165,-0.532340825,3.480110807418823,0.5685456249999999,109000
546,200,-63.301856,-0.31650928,3.9778480339050293,0.5677539583333333,109200
547,200,-124.548181,-0.622740905,3.6067986249923707,0.5669622916666668,109400
548,200,-28.036192,-0.14018096,3.7321575260162354,0.5661706249999998,109600
549,200,-115.952047,-0.579760235,3.6776122140884397,0.5653789583333333,109800
550,200,-99.0933,-0.4954665,3.6880339908599855,0.5645872916666667,110000
551,200,-128.597424,-0.6429871199999999,4.053659434318543,0.563795625,110200
552,200,-106.715572,-0.53357786,3.885615930557251,0.5630039583333335,110400
553,200,-79.609956,-0.39804977999999996,3.7423905897140504,0.5622122916666665,110600
554,200,-110.31285,-0.55156425,3.8166501474380494,0.561420625,110800
555,200,-30.064592,-0.15032296,3.786821641921997,0.5606289583333335,111000
556,200,-59.09995,-0.29549975,4.140846104621887,0.5598372916666665,111200
557,200,-101.336861,-0.506684305,3.841564621925354,0.5590456249999999,111400
558,200,-94.79524,-0.4739762,3.8972445154190063,0.5582539583333332,111600
559,200,-55.894389,-0.279471945,3.980306396484375,0.5574622916666667,111800
560,200,-76.026809,-0.380134045,3.829507350921631,0.5566706250000002,112000
561,200,-85.191641,-0.42595820500000003,4.218142452239991,0.5558789583333332,112200
562,200,-111.300507,-0.556502535,3.9351493978500365,0.5550872916666666,112400
563,200,-79.477464,-0.39738732,3.862856974601746,0.554295625,112600
564,200,-95.873495,-0.47936747500000004,3.8983688402175902,0.5535039583333332,112800
565,200,-47.247688,-0.23623844,3.8651450967788694,0.5527122916666666,113000
566,200,-70.094811,-0.35047405500000006,4.3557758617401126,0.5519206249999999,113200
567,200,-98.049949,-0.490249745,4.043070106506348,0.5511289583333334,113400
568,200,-76.144178,-0.38072089,3.958961596488953,0.5503372916666669,113600
569,200,-49.163508,-0.24581754,3.987348222732544,0.5495456249999999,113800
570,200,-53.316618,-0.26658308999999997,3.9671782302856444,0.5487539583333334,114000
571,200,-67.437997,-0.33718998499999997,4.255471668243408,0.5479622916666668,114200
572,200,-66.590107,-0.332950535,3.998747901916504,0.5471706249999998,114400
573,200,-125.401833,-0.627009165,4.032604413032532,0.5463789583333332,114600
574,200,-37.707168,-0.18853584,3.962671365737915,0.5455872916666666,114800
575,200,-128.738075,-0.643690375,3.85543372631073,0.5447956250000001,115000
576,200,-73.931414,-0.36965707000000003,4.373050622940063,0.5440039583333335,115200
577,200,-55.987026,-0.27993513,3.9555448627471925,0.5432122916666665,115400
578,200,-127.255932,-0.63627966,4.016983709335327,0.5424206249999999,115600
